ID WHO city,iso3,country,city,pm10,Year,type_of_stations,pm10_type,pm25,pm25_type,reference,latitude,longitude,population,wbinc16_text,region,date_compiled,population_source,tempcov_PM10,tempcov_PM25,latitude_pop,longitude_pop,Region2,region_abbr,tempcov_PM10_grad,tempcov_PM25_grad,conc_pm25,color_pm25,conc_pm10,color_pm10
NA,KWT,Kuwait,Al-Jahra,130.0930849,2016,1 Residential,Measured,11.83268791,Measured,Environmental Monitoring Information System of Kuwait,29.338533,47.684997,225275,High income,Emr_HI,2018,1 old database,0.9945,0.9945,NA,NA,Eastern Mediterranean (HIC),Emr (HIC),>75%,>75%,10-<15,yellow,>100,darkred
NA,KWT,Kuwait,Al-Mansouriya,142.8968113,2015,1 Residential,Measured,67.67726581,Converted,Environmental Monitoring Information System of Kuwait,29.359415,47.997422,18660,High income,Emr_HI,2018,1 old database,0.9616,0.1536,NA,NA,Eastern Mediterranean (HIC),Emr (HIC),>75%,50% -< 75%,>50,darkred,>100,darkred
NA,KWT,Kuwait,Al-Mutla,124.6136829,2015,1 Urban Background,Measured,59.01820529,Converted,Environmental Monitoring Information System of Kuwait,29.398015,47.64079,1044,High income,Emr_HI,2018,1 old database,0.7418,NA,NA,NA,Eastern Mediterranean (HIC),Emr (HIC),50% -< 75%,NA,>50,darkred,>100,darkred
NA,KWT,Kuwait,Al-Rumaithyia,106.536934,2015,1 Residential,Measured,50.45688796,Converted,Environmental Monitoring Information System of Kuwait,29.317557,48.077364,41787,High income,Emr_HI,2018,1 old database,0.9973,0.1151,NA,NA,Eastern Mediterranean (HIC),Emr (HIC),>75%,50% -< 75%,>50,darkred,>100,darkred
NA,KWT,Kuwait,Al-Rumaithyia,122.3712151,2016,1 Residential,Measured,57.95615154,Converted,Environmental Monitoring Information System of Kuwait,29.317557,48.077364,41787,High income,Emr_HI,2018,1 old database,0.8055,0.1397,NA,NA,Eastern Mediterranean (HIC),Emr (HIC),>75%,50% -< 75%,>50,darkred,>100,darkred
NA,KWT,Kuwait,Al-Salam,150.3706857,2015,1 Residential,Measured,71.21696263,Converted,Environmental Monitoring Information System of Kuwait,29.300083,48.014972,52578,High income,Emr_HI,2018,1 old database,0.9123,NA,NA,NA,Eastern Mediterranean (HIC),Emr (HIC),>75%,NA,>50,darkred,>100,darkred
NA,KWT,Kuwait,Al-Salam,124.6256142,2016,1 Residential,Measured,59.02385605,Converted,Environmental Monitoring Information System of Kuwait,29.300083,48.014972,52578,High income,Emr_HI,2018,1 old database,0.7863,NA,NA,NA,Eastern Mediterranean (HIC),Emr (HIC),>75%,NA,>50,darkred,>100,darkred
NA,KWT,Kuwait,Al-Shuwaikh,216.522856,2015,1 Industrial/Cars Repair Workshops,Measured,102.5472489,Converted,Environmental Monitoring Information System of Kuwait,29.317731,47.932437,2518,High income,Emr_HI,2018,1 old database,0.9041,0.1425,NA,NA,Eastern Mediterranean (HIC),Emr (HIC),>75%,50% -< 75%,>50,darkred,>100,darkred
NA,KWT,Kuwait,Al-Shuwaikh,180.1231339,2016,1 Industrial/Cars Repair Workshops,Measured,85.30800023,Converted,Environmental Monitoring Information System of Kuwait,29.317731,47.932437,2518,High income,Emr_HI,2018,1 old database,0.9863,0.1452,NA,NA,Eastern Mediterranean (HIC),Emr (HIC),>75%,50% -< 75%,>50,darkred,>100,darkred
NA,KWT,Kuwait,Ali Subah Al-Salem,222.253671,2015,1 Residential,Measured,105.2614165,Converted,Environmental Monitoring Information System of Kuwait,28.960438,48.158543,42173,High income,Emr_HI,2018,1 old database,0.663,0.1644,NA,NA,Eastern Mediterranean (HIC),Emr (HIC),50% -< 75%,50% -< 75%,>50,darkred,>100,darkred
NA,KWT,Kuwait,Ali Subah Al-Salem,198.0617738,2016,1 Residential,Measured,93.8039078,Converted,Environmental Monitoring Information System of Kuwait,28.960438,48.158543,42173,High income,Emr_HI,2018,1 old database,0.7397,0.1397,NA,NA,Eastern Mediterranean (HIC),Emr (HIC),50% -< 75%,50% -< 75%,>50,darkred,>100,darkred
NA,KWT,Kuwait,Saad Al-Abdullah,130.104191,2015,1 Residential,Measured,80.750131,Measured,Environmental Monitoring Information System of Kuwait,29.319511,47.735755,65394,High income,Emr_HI,2018,1 old database,0.9973,0.8136,NA,NA,Eastern Mediterranean (HIC),Emr (HIC),>75%,>75%,>50,darkred,>100,darkred
NA,KWT,Kuwait,Saad Al-Abdullah,62.64688016,2016,1 Residential,Measured,51.23988364,Measured,Environmental Monitoring Information System of Kuwait,29.319511,47.735755,65394,High income,Emr_HI,2018,1 old database,0.8877,0.7287,NA,NA,Eastern Mediterranean (HIC),Emr (HIC),>75%,50% -< 75%,>50,darkred,50-<70,orange
NA,KWT,Kuwait,Shuaiba,48.80991095,2015,1 Industrial,Measured,23.11683016,Converted,Environmental Monitoring Information System of Kuwait,29.038469,48.153106,24415,High income,Emr_HI,2018,1 old database,0.9179,NA,NA,NA,Eastern Mediterranean (HIC),Emr (HIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,LTU,Lithuania,Jonava,28.05904542,2013,1 Urban-Industrial,Measured,15.4037613,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],55.072222,24.283894,30650,High income,Eur_HI,2018,1 old database,0.996118722,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,LTU,Lithuania,Jonava,20.88271087,2014,1 Urban-Industrial,Measured,11.46412106,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],55.072222,24.283894,30650,High income,Eur_HI,2018,1 old database,0.996917808,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,LTU,Lithuania,Jonava,20.19257233,2015,1 Urban-Industrial,Measured,11.08525111,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],55.072222,24.283894,30650,High income,Eur_HI,2018,1 old database,0.902511416,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,LTU,Lithuania,Jonava,16.56265061,2016,1 Urban-Industrial,Measured,9.092508769,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],55.072222,24.283894,30650,High income,Eur_HI,2018,1 old database,0.981443534,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,LTU,Lithuania,Kaunas,35.14577863,2013,1 Urban-Traffic,Measured,19.2942125,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],54.895128,23.986222,358648,High income,Eur_HI,2018,1 old database,0.980365297,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,LTU,Lithuania,Kaunas,32.10033234,2014,1 Urban-Traffic,Measured,15.66600074,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],54.895128,23.986222,358648,High income,Eur_HI,2018,1 old database,0.93869863,0.943150685,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,30-<50,darkred
NA,LTU,Lithuania,Kaunas,26.99412932,2015,1 Urban-Traffic,Measured,14.1020327,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],54.895128,23.986222,358648,High income,Eur_HI,2018,1 old database,0.908447489,0.915410959,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,LTU,Lithuania,Kaunas,25.70321962,2016,1 Urban-Traffic,Measured,14.68839356,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],54.895128,23.986222,358648,High income,Eur_HI,2018,1 old database,0.883538251,0.972791439,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,LTU,Lithuania,Kedainiai,30.4381065,2013,1 Urban-Industrial,Measured,16.70981033,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],55.28,23.95778,26648,High income,Eur_HI,2018,1 old database,0.983333333,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,LTU,Lithuania,Kedainiai,25.26990302,2014,1 Urban-Industrial,Measured,13.8725872,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],55.28,23.95778,26648,High income,Eur_HI,2018,1 old database,0.994634703,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,LTU,Lithuania,Kedainiai,22.31163658,2015,1 Urban-Industrial,Measured,12.24856794,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],55.28,23.95778,26648,High income,Eur_HI,2018,1 old database,0.919178082,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,LTU,Lithuania,Kedainiai,20.56513587,2016,1 Urban-Industrial,Measured,11.2897798,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],55.28,23.95778,26648,High income,Eur_HI,2018,1 old database,0.956625683,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,LTU,Lithuania,Klaipeda,32.04555443,2013,2 Urban-Traffic,Measured,20.3626213,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],55.698889,21.1602855,185257,High income,Eur_HI,2018,2 old database,0.994863014,0.975799087,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,30-<50,darkred
NA,LTU,Lithuania,Klaipeda,33.85605972,2014,2 Urban-Traffic,Measured,13.34855116,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],55.698889,21.1602855,185257,High income,Eur_HI,2018,2 old database,0.983276256,0.952054795,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,30-<50,darkred
NA,LTU,Lithuania,Klaipeda,30.79627672,2015,2 Urban-Traffic,Measured,12.7027916,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],55.698889,21.1602855,185257,High income,Eur_HI,2018,2 old database,0.909189498,0.986415525,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,30-<50,darkred
NA,LTU,Lithuania,Klaipeda,24.46848205,2016,2 Urban-Traffic,Measured,11.54776257,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],55.698889,21.1602855,185257,High income,Eur_HI,2018,2 old database,0.98810337,0.991006375,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,LTU,Lithuania,Mazeikiai,27.98574619,2013,1 Urban-Industrial,Measured,15.36352174,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.3097229,22.33139038,37020,High income,Eur_HI,2018,1 old database,0.820890411,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,LTU,Lithuania,Mazeikiai,29.66757687,2014,1 Urban-Industrial,Measured,16.28680754,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.3097229,22.33139038,37020,High income,Eur_HI,2018,1 old database,0.964840183,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,LTU,Lithuania,Mazeikiai,28.89149841,2015,1 Urban-Industrial,Measured,15.86075857,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.3097229,22.33139038,37020,High income,Eur_HI,2018,1 old database,0.97739726,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,LTU,Lithuania,Mazeikiai,26.53095903,2016,1 Urban-Industrial,Measured,14.56487753,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.3097229,22.33139038,37020,High income,Eur_HI,2018,1 old database,0.968693078,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,LTU,Lithuania,Naujoji Akmene,25.73848722,2013,1 Urban-Background,Measured,14.12982899,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.31944,22.87084,9300,High income,Eur_HI,2018,1 old database,0.993949772,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,LTU,Lithuania,Naujoji Akmene,28.76425239,2014,1 Urban-Background,Measured,15.79090348,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.31944,22.87084,9300,High income,Eur_HI,2018,1 old database,0.982990868,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,LTU,Lithuania,Naujoji Akmene,20.40957921,2015,1 Urban-Background,Measured,11.20438282,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.31944,22.87084,9300,High income,Eur_HI,2018,1 old database,0.765981735,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,LTU,Lithuania,Naujoji Akmene,21.2471216,2016,1 Urban-Background,Measured,11.66417405,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.31944,22.87084,9300,High income,Eur_HI,2018,1 old database,0.83014572,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,LTU,Lithuania,Noreikiskes,19.10989254,2013,1 Urban-Background,Measured,13.01023289,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],54.88361359,23.8358345,20000,High income,Eur_HI,2018,1 calculated,0.99543379,0.99543379,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,LTU,Lithuania,Noreikiskes,22.43543027,2014,2 Urban-Background,Measured,14.38821698,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],54.88361359,23.8358345,20000,High income,Eur_HI,2018,2 calculated,0.999885845,0.999885845,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,LTU,Lithuania,Noreikiskes,19.54606402,2015,1 Urban-Background,Measured,9.9073012,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],54.88361359,23.8358345,20000,High income,Eur_HI,2018,1 calculated,0.985958904,0.982762557,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,LTU,Lithuania,Noreikiskes,17.57986103,2016,1 Urban-Background,Measured,6.06638758,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],54.88361359,23.8358345,20000,High income,Eur_HI,2018,1 calculated,0.932263206,0.931010929,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,LTU,Lithuania,Panevezys,31.40661387,2013,1 Urban-Background,Measured,17.24149828,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],55.725,24.36557,114214,High income,Eur_HI,2018,1 old database,0.997146119,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,LTU,Lithuania,Panevezys,21.43816241,2014,1 Urban-Background,Measured,11.769051,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],55.725,24.36557,114214,High income,Eur_HI,2018,1 old database,0.966210046,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,LTU,Lithuania,Panevezys,16.01386991,2015,1 Urban-Background,Measured,8.791240968,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],55.725,24.36557,114214,High income,Eur_HI,2018,1 old database,0.948059361,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,LTU,Lithuania,Panevezys,16.63504642,2016,1 Urban-Background,Measured,9.13225238,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],55.725,24.36557,114214,High income,Eur_HI,2018,1 old database,0.93954918,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,LTU,Lithuania,Siauliai,36.97826789,2013,1 Urban-Traffic,Measured,20.30020635,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],55.93783569,23.30802727,123169,High income,Eur_HI,2018,1 old database,0.994520548,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,30-<50,darkred
NA,LTU,Lithuania,Siauliai,25.90768562,2014,1 Urban-Traffic,Measured,14.22271497,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],55.93783569,23.30802727,123169,High income,Eur_HI,2018,1 old database,0.925114155,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,LTU,Lithuania,Siauliai,20.55906607,2015,1 Urban-Traffic,Measured,11.28644762,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],55.93783569,23.30802727,123169,High income,Eur_HI,2018,1 old database,0.946004566,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,LTU,Lithuania,Siauliai,18.47909639,2016,1 Urban-Traffic,Measured,10.14459279,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],55.93783569,23.30802727,123169,High income,Eur_HI,2018,1 old database,0.967554645,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,LTU,Lithuania,Vilnius,26.55832113,2013,"2 Urban-Background, 1 Urban-Industrial, 1 Urban-Traffic",Measured,22.98863579,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],54.68808702,25.25859187,516765,High income,Eur_HI,2018,4 UN 2015,0.949686073,0.915525114,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,LTU,Lithuania,Vilnius,28.09264121,2014,"2 Urban-Background, 1 Urban-Industrial, 1 Urban-Traffic",Measured,23.30734359,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],54.68808702,25.25859187,516765,High income,Eur_HI,2018,4 UN 2015,0.954623288,0.942808219,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,LTU,Lithuania,Vilnius,26.98149943,2015,"2 Urban-Background, 1 Urban-Industrial, 1 Urban-Traffic",Measured,23.16513285,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],54.68808702,25.25859187,516765,High income,Eur_HI,2018,4 UN 2015,0.946289954,0.97716895,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,LTU,Lithuania,Vilnius,26.52234553,2016,"2 Urban-Background, 1 Urban-Industrial, 1 Urban-Traffic",Measured,20.4240685,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],54.68808702,25.25859187,516765,High income,Eur_HI,2018,4 UN 2015,0.926941029,0.949681239,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,LUX,Luxembourg,Bourglinster,15.81043956,2014,2 Rural-Regional-Background,Measured,11.77344455,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.72226,6.30533,639,High income,Eur_HI,2018,2 manual,0.955707763,0.824828767,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,LUX,Luxembourg,Bourglinster,17.96031938,2015,2 Rural-Regional-Background,Measured,11.02290407,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.72226,6.30533,639,High income,Eur_HI,2018,2 manual,0.943607306,0.972031964,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,LUX,Luxembourg,Bourglinster,16.99679639,2016,3 Rural-Regional-Background,Measured,9.4593803,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.72226,6.30533,639,High income,Eur_HI,2018,3 manual,0.959471767,0.969319217,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,<10,green,<20,green
NA,LUX,Luxembourg,Esch-Sur-Alzette,24.91471182,2013,2 Urban-Background,Converted,15.0817969,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.50504,5.97694,30125,High income,Eur_HI,2018,2 old database,NA,0.961187215,NA,NA,Europe (HIC),Eur (HIC),NA,>75%,15-<25,orange,20-<30,yellow
NA,LUX,Luxembourg,Esch-Sur-Alzette,20.64542124,2014,3 Urban-Background,Measured,12.00051007,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.50504,5.97694,30125,High income,Eur_HI,2018,3 old database,0.934931507,0.980422375,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,LUX,Luxembourg,Esch-Sur-Alzette,21.74823247,2015,2 Urban-Background,Measured,12.02806971,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.50504,5.97694,30125,High income,Eur_HI,2018,2 old database,0.952625571,0.982876713,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,LUX,Luxembourg,Esch-Sur-Alzette,23.35967818,2016,2 Urban-Background,Measured,11.07841945,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.50504,5.97694,30125,High income,Eur_HI,2018,2 old database,0.962204007,0.955430328,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,LUX,Luxembourg,Helmsange,21.14148351,2013,1 Suburban-Background,Measured,12.7977222,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.65897,6.13024,2325,High income,Eur_HI,2018,1 manual,0.997260274,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,LUX,Luxembourg,Helmsange,16.11342465,2014,1 Suburban-Background,Measured,9.754052133,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.65897,6.13024,2325,High income,Eur_HI,2018,1 manual,1,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,LUX,Luxembourg,Helmsange,16.69093406,2015,1 Suburban-Background,Measured,10.10363995,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.65897,6.13024,2325,High income,Eur_HI,2018,1 manual,1,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,<20,green
NA,LUX,Luxembourg,Helmsange,16.36897506,2016,1 Suburban-Background,Measured,9.908746251,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.65897,6.13024,2325,High income,Eur_HI,2018,1 manual,0.99726776,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,<10,green,<20,green
NA,LUX,Luxembourg,Luxembourg,22.4849595,2013,"2 Urban-Background, 1 Urban-Traffic",Measured,16.30410958,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.60228667,6.133833333,106680,High income,Eur_HI,2018,3 UN 2015,0.977511416,1,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,LUX,Luxembourg,Luxembourg,20.69923095,2014,2 Urban-Background,Measured,11.43927416,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.59769,6.13759,106680,High income,Eur_HI,2018,2 UN 2015,0.95,0.97380137,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,LUX,Luxembourg,Luxembourg,21.41021377,2015,2 Urban-Background,Measured,11.66916666,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.59769,6.13759,106680,High income,Eur_HI,2018,2 UN 2015,0.961187215,1,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,20-<30,yellow
NA,LUX,Luxembourg,Luxembourg,19.97206193,2016,"4 Urban-Background, 1 Urban-Traffic",Measured,12.7852083,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.600466,6.133766,106680,High income,Eur_HI,2018,5 UN 2015,0.938107165,0.952830905,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,10-<15,yellow,<20,green
NA,LUX,Luxembourg,Schifflange,21.61868131,2013,1 Suburban-Industrial,Measured,13.08658768,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.50521,6.00162,8922,High income,Eur_HI,2018,1 manual,0.997260274,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,10-<15,yellow,20-<30,yellow
NA,LUX,Luxembourg,Uewerpallen,11.64778563,2013,2 Rural-Background,Measured,16.39331395,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],49.73181,5.84714,434,High income,Eur_HI,2018,2 manual,0.906278539,0.942465753,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,<20,green
NA,LVA,Latvia,Liepaja,24.1713467,2013,1 Urban-Traffic,Measured,18.41737704,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.523175,21.004694,85783,High income,Eur_HI,2018,1 old database,1,1,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,LVA,Latvia,Liepaja,26.88914285,2014,1 Urban-Traffic,Measured,21.38705501,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.523175,21.004694,85783,High income,Eur_HI,2018,1 old database,0.95890411,0.846575343,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,LVA,Latvia,Liepaja,22.85648242,2015,1 Urban-Traffic,Measured,17.75266891,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.523175,21.004694,85783,High income,Eur_HI,2018,1 old database,0.857534247,0.810958904,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,LVA,Latvia,Liepaja,20.55959885,2016,1 Urban-Traffic,Measured,15.33760932,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.523175,21.004694,85783,High income,Eur_HI,2018,1 old database,0.953551913,0.93715847,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,LVA,Latvia,Rezekne,22.38611987,2013,1 Urban-Traffic,Measured,17.17126701,Converted,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.510203,27.333369,32328,High income,Eur_HI,2018,1 old database,1,NA,NA,NA,Europe (HIC),Eur (HIC),>75%,NA,15-<25,orange,20-<30,yellow
NA,LVA,Latvia,Rezekne,25.63830409,2014,1 Urban-Traffic,Measured,18.0251773,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.510203,27.333369,32328,High income,Eur_HI,2018,1 old database,0.936986301,0.775342466,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,LVA,Latvia,Rezekne,23.78407295,2015,1 Urban-Traffic,Measured,18.80172434,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.510203,27.333369,32328,High income,Eur_HI,2018,1 old database,0.95890411,0.934246575,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,LVA,Latvia,Rezekne,21.65058139,2016,1 Urban-Traffic,Measured,18.5239067,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.510203,27.333369,32328,High income,Eur_HI,2018,1 old database,0.93989071,0.93715847,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,20-<30,yellow
NA,LVA,Latvia,Riga,33.97583499,2013,"1 Urban-Background, 2 Urban-Traffic",Measured,16.7957377,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.957087,24.11544367,620847,High income,Eur_HI,2018,3 UN 2015,0.999086758,1,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,30-<50,darkred
NA,LVA,Latvia,Riga,34.08683725,2014,"1 Urban-Background, 2 Urban-Traffic",Measured,18.29692832,Measured,The European Environmental Agency (EEA) [downloaded 2018/04/14],56.957087,24.11544367,620847,High income,Eur_HI,2018,3 UN 2015,0.918150685,0.802739726,NA,NA,Europe (HIC),Eur (HIC),>75%,>75%,15-<25,orange,30-<50,darkred
